Gene	signal_to_noise_ratio
P4HA2	-0.2835996383990134
AKAP12	-0.28358662915056515
CLECSF9	-0.28356660985873416
HSPC016	-0.28344373209995055
HSPC009	-0.28335680029347116
MGC4172	-0.28334189642149243
ZNF272	-0.28333921931851497
IFNGR1	-0.28330471318818573
CKS1B	-0.2832654768213757
PTP4A2	-0.2832626498875792
DCXR	-0.2831987444846033
216384_x_at	-0.2831150562223424
ATP4A	-0.2829332665768295
KIAA0485	-0.28288060255625347
PP35	-0.2828472726674468
EMILIN2	-0.2828310363003694
COL17A1	-0.28262694171337177
SMARCC2	-0.28259426057235126
RPS7	-0.2824898317424829
EIF3S6IP	-0.28244112740802463
217076_s_at	-0.2822207053012517
PUS3	-0.28218476975230516
RNF18	-0.2820484658140371
FLJ40452	-0.2816871417836283
HSPC128	-0.28166411204478164
BCMO1	-0.28149615906030884
WDR44	-0.2814069681997494
SLC1A2	-0.28134120215435354
RPL37	-0.2813116543222128
HIRIP5	-0.2812637747253051
DHODH	-0.2808697168284653
209535_s_at	-0.28080565888207437
LOC51161	-0.28075817488048044
C21orf25	-0.28071145140805076
PFDN5	-0.28067694355340056
LAPTM5	-0.28063246264602065
TNFSF7	-0.2805759853972047
MXI1	-0.28056712154224855
PPP4R1	-0.2805629798186421
MGC4308	-0.28054244776966053
MPHOSPH6	-0.2805043226257398
FLJ14007	-0.28036622014597873
FKBP10	-0.28024865900477236
TRIP3	-0.28023744744647955
ARS	-0.28008284734309896
213282_at	-0.280071793717598
NDUFS6	-0.27996867518923235
PROP1	-0.2799293736973436
ZSCAN5	-0.2799149207931691
EXT1	-0.27988923700053187
DPAGT1	-0.2798849366288456
FLJ14166	-0.2794702933142967
FLJ10986	-0.27945504878984895
FLJ12735	-0.27936928141294415
KIAA0947	-0.27923128025372707
TOMM40	-0.2791557215984391
TUFT1	-0.27896209253236715
222344_at	-0.27892270995585006
214394_x_at	-0.2788590532189409
GORASP1	-0.2786405061746642
ANK2	-0.27861232061301106
PSMA4	-0.27861133161109736
RPESP	-0.27858166513816757
ADAM5	-0.2784933116295881
HOXB1	-0.2784897066315923
BENE	-0.2783643800792259
HARSL	-0.27814568728704203
NDUFS8	-0.27799994135017053
KRTHB6	-0.27770981163688857
ALDH6A1	-0.2776124312279141
THOP1	-0.2775974291385208
TAF1A	-0.27755676102797316
SLC35C1	-0.2774714372365601
SLC25A16	-0.2770817669607736
RAB8B	-0.2770488078973654
CD33L3	-0.2770114384928888
ORC4L	-0.27691554935256485
TXNL1	-0.2768819485699732
216431_at	-0.27686665190437
LOC163131	-0.2768530305863639
C1orf27	-0.2768525659897797
CHPT1	-0.2768231319490203
213002_at	-0.27679202645763235
FLJ11827	-0.27666814690956865
SIDT2	-0.27647112591069484
RPS21	-0.27634959590380764
215164_at	-0.2763206963615774
SLC25A5	-0.2763061050830251
RAB7L1	-0.27629913310038173
216359_at	-0.2762935922241459
POLR2J	-0.27628450789063047
ARID5A	-0.27610422667541346
RIF1	-0.27609694310975336
AFFX-r2-Bs-lys-5_at	-0.2759962226620742
MPRG	-0.27596796295923637
217345_at	-0.2757649736669155
SPAM1	-0.27555940970649717
IGFBP6	-0.2754573671323635
C11orf16	-0.2754487366073419
GPR109B	-0.27543342448544395
GZMA	-0.2754199209656835
216275_at	-0.27541325349271484
SEMG2	-0.27537793751053374
ZNF492	-0.2753522932835516
RC3	-0.275185658759244
RYBP	-0.2751297654038736
DKFZP566K0524	-0.2750992261546458
PTS	-0.275028002524891
ZBTB17	-0.2744766064278512
MSX1	-0.27447265709552515
PXMP3	-0.27446487116371837
SLC26A6	-0.2744320855982853
TRAF1	-0.2742221578914285
ERCC3	-0.2742147186865542
TCOF1	-0.27409736581338895
RPL9	-0.27361147924957857
MMP24	-0.2735845849097759
TLR3	-0.2735481778717255
ARHGEF18	-0.2734816302091604
CDC6	-0.2730308951720941
AZI2	-0.27300893392693293
POLD3	-0.27293858772169655
220767_at	-0.272841953586656
PNRC2	-0.2727731750394457
216187_x_at	-0.2727432712598869
216134_at	-0.27271068239572
AOC2	-0.2725524409179905
IL1F9	-0.2725337448178747
ELN	-0.2723726921178723
POU3F4	-0.27211563353649093
KRTAP1-1	-0.27205517238589366
CDH12	-0.2719608587306014
MUT	-0.27195291332601856
XRCC2	-0.271913175705443
ZNF435	-0.2717908852963575
220823_at	-0.27169015106073335
PECI	-0.27163712877413476
SLC11A2	-0.27143145895528537
LOC51326	-0.2714112289473131
B3GNT1	-0.2713768485126972
RAB11A	-0.2710474941838656
SLC35D1	-0.27098701605276615
MRPL48	-0.27096952954174686
FLJ22269	-0.2706962644208162
LOC146489	-0.2706700694369349
PNMA3	-0.27059190933442795
FLJ14082	-0.27058615722941215
216970_at	-0.2703709210685559
HYDIN	-0.2702863005552169
UQCRB	-0.2701577464409021
CD44	-0.27013587313535825
TGFB1	-0.27000782702262127
CLTA	-0.2699932884050844
BTN3A3	-0.2697080121849966
COL18A1	-0.2696563623995687
RABL5	-0.2695010204341648
PMF1 /// BGLAP	-0.26932678899140844
CETN3	-0.26910024438674934
SMAD3	-0.2690305330473243
RPS13	-0.2688697774938361
C14orf156	-0.2685124041163396
PDLIM2	-0.2682341909158924
INHBE	-0.26821992143779816
SYNJ2	-0.26815297877512745
213964_x_at	-0.2681475554976292
ELAC1	-0.2681370188132641
215311_at	-0.2680990138835036
PORIMIN	-0.26808283201430416
GTPBP6	-0.26806455547917957
FLJ12355	-0.2680453281803656
RPL3	-0.26799985956075273
217577_at	-0.26791932586948686
SRP9	-0.26778222059009926
GSDMDC1	-0.2676835392772144
WDR45L	-0.26760413048188586
217610_at	-0.26753275889649186
216664_at	-0.2673471162204818
TNFAIP1	-0.2672121201602459
PCBD	-0.2671353550065349
USP16	-0.2670923261111061
216704_at	-0.2670812958470922
LOC58486	-0.2670603850450731
MED25	-0.2670350337722446
PFDN4	-0.26688232712838295
CHKA	-0.2668132683735282
RPS17	-0.26680816431604065
DAAM1	-0.2668072801700002
TARSH	-0.2667297667507231
DKFZP434A0131	-0.26668313447491615
222358_x_at	-0.26660984540780863
PTAFR	-0.266579476826805
B4GALT6	-0.2664083981509596
STX6	-0.2663822174634257
214996_at	-0.2663326120419584
211218_at	-0.266213693311492
LAMB1	-0.2662012737084723
NSFL1C	-0.26615888799368126
CIAPIN1	-0.26613366065799376
HINT1	-0.26609115044389803
ABCD2	-0.2660801785419994
C6orf66	-0.2660234944543741
EEF1B2	-0.265995849466447
ATP2A3	-0.26596818517834797
FKBP8	-0.2659078250415549
ACYP2	-0.2658979439316235
IGSF6	-0.26578607140077903
TNFSF5	-0.2657401740133429
STAM2	-0.26573670815819533
KCNN4	-0.26546155567474833
PMP22	-0.26538707397639566
LY96	-0.2653531356250771
XPC	-0.26520304127151484
ITM1	-0.26502176680430645
DERP6	-0.26485834846776724
C6orf74	-0.26477500297862167
LOC92689	-0.26458084632990164
217450_at	-0.2643039814167098
LSM6	-0.2641889752289564
CMRF-35H	-0.264090088511371
37577_at	-0.264028888326359
TBXA2R	-0.26400458241136815
RSU1	-0.2639894907368511
CFHL4	-0.26395790052164775
PITPNB	-0.26395342543242173
MGC5576	-0.26393377657091505
CLOCK	-0.26392137570106367
EEF1D	-0.2637816835383149
NTF3	-0.2637578585905953
C19orf10	-0.263634378735713
DKFZP564O123	-0.26343597242169137
ARK5	-0.2633733592099191
ACTR1B	-0.2633715202063292
218358_at	-0.26334591864125195
220876_at	-0.26330608419272694
LRRFIP1	-0.2632838421432942
USP49	-0.263039178304307
LUZP4	-0.26301794681072044
FIP1L1	-0.2629768634807447
MGC4293	-0.2629662202881308
SMURF2	-0.2629658406590834
FLJ10647	-0.2629519770262317
GPR157	-0.2628509621049382
COX6C	-0.26280937520185477
MERTK	-0.26275588406317446
BARX2	-0.2626005713786479
WDR11	-0.26256506539818597
ADAM2	-0.26228191144515794
NDUFC1	-0.2620247167212655
ABCF1	-0.26197160728414326
DKFZP434J154	-0.2619521837935688
TRIM33	-0.26190151583159543
SIRT6	-0.2618806072444834
MOXD1	-0.2618608133504893
NDUFA6	-0.2618158307704112
DBT	-0.2617517472133937
GALNT8	-0.2615304835627431
ALDH8A1	-0.26150781260512773
BIRC3	-0.26146432623856974
MMP26	-0.2614339430626144
FLJ14668	-0.26123048777952423
SPACA1	-0.2610500475466092
PBOV1	-0.26102564888900515
CCNG1	-0.26099248924455476
CAPN11	-0.26085361904687676
214373_at	-0.2607875062081774
ITGB1BP3	-0.2606169403820689
RPS28	-0.2606104536777272
RPL13A	-0.26046747614716614
ZNF410	-0.2604200276969683
C20orf111	-0.260332894718179
CYP24A1	-0.2603149553801314
FLJ23447	-0.26021702072615194
GRIN1	-0.260209642897325
220879_at	-0.2600489733332388
CRYGB	-0.2599267188239886
VTI1B	-0.2597597038301821
POLR2C	-0.25974457123220285
LOC55831	-0.25973818460472287
216637_at	-0.25970370366609863
THAP4	-0.259670741859829
PRSS12	-0.25963810418063354
MGC22679	-0.259606888349377
GABRB3	-0.2595325720381433
NPM3	-0.2592409425458721
OCLN	-0.2592058864399568
KCNJ8	-0.25920524254337723
208844_at	-0.2591464599009406
212832_s_at	-0.2590751764417787
FLJ11011	-0.2589940603563793
HBXIP	-0.2588741876489822
213675_at	-0.2588283046523825
HUMCYT2A	-0.25878049414153376
HK2	-0.2587329610117076
SLC22A17	-0.2586825655695187
RRAGC	-0.2586705962844052
ELK1	-0.25858470706043174
POLDIP2	-0.2584113650991805
C1orf39	-0.25840317695610054
TUBA3	-0.25834807185775427
DYT1	-0.25832821176899934
TFF1	-0.25822390501091974
CSTF3	-0.2581743730654195
FLJ10847	-0.2580991975713602
MPST	-0.2579615231398354
EGLN2	-0.25757520230982445
EIF3S6	-0.25744277050228365
NDRG3	-0.2573010625269394
TUBAL3	-0.25699044907219987
STCH	-0.2569771373906441
PTPLB	-0.2569714671312802
ZFHX4	-0.25693255852240876
MTRF1	-0.2568944142287221
RPLP0	-0.2568897664108471
COX7A2L	-0.2568298040851919
MGC12488	-0.25675263723081054
HTR1E	-0.2567502767712684
SLC35B1	-0.25663610437395534
217153_at	-0.2566014608686099
TCP11	-0.25658200196621983
TBPL1	-0.2565699077127331
SLC26A2	-0.2565561393339733
FBL	-0.25642850365309805
217329_x_at	-0.2563078082607632
RAB40A	-0.2562943069193628
AKAP13	-0.25622096454149784
CCDC9	-0.2561735685446323
DDA3	-0.2560186154973142
NGLY1	-0.2559221683802582
MEF2C	-0.25584953919635567
PSMA5	-0.25567825299144337
MRPL12	-0.255603753304589
DEFB1	-0.255354977754773
DSCR1L1	-0.25534742517799797
ATP5J2	-0.25530269674239264
CLDN7	-0.25518259085904044
ARHGAP26	-0.25516323764828697
NDUFA3	-0.25512676946423707
HDAC1	-0.25510869440026407
UXT	-0.2549445133245602
214110_s_at	-0.2548931669644313
RHBG	-0.2548264442164157
C6orf10	-0.2547465622720571
FLJ45850	-0.2547431733945546
SRGAP2	-0.25472079245413554
PHF11	-0.25469722811201356
KIAA1219	-0.2546291844062319
LOC146542	-0.2544999777893798
MGP	-0.2544686074574013
MARCKS	-0.25434713520492214
CHCHD7	-0.25434463019360215
VGF	-0.2542688022254433
FLJ20010	-0.2541935408608538
TRAF3	-0.2541868638396829
PL6	-0.2541615441109239
PLCD1	-0.2540660285887291
FLJ14281	-0.2540122594894081
ADCK4	-0.2539916322872464
LOC51152	-0.25387861157685143
GZMH	-0.25377907109646375
KIAA0409	-0.2537331311869276
HSPC051	-0.25356639293798483
COG2	-0.25350239213901865
PSMD9	-0.2534170745861883
EMP1	-0.25329624795354
HSPC132	-0.25327736850364924
MDS025	-0.2532741508381046
LSM3	-0.25316543629720606
CLIC2	-0.2530649464049027
RNF139	-0.25300460816448483
C1orf1	-0.25292195881880053
SLK	-0.2528477976958327
FTHFD	-0.2528292109265442
212126_at	-0.2527593739206504
221120_at	-0.2527163438177641
RPS15A /// ARL6IP	-0.2527027446266649
BRD9	-0.2526219739429262
DKFZP586L0724	-0.2524890992913904
APPBP2	-0.25225612453124935
SLC35A3	-0.2522232922191748
JARID1B	-0.2520383807385266
216677_at	-0.2520089366457164
MYB	-0.25200360257811305
208080_at	-0.25199736797798694
216528_at	-0.25197766717668696
222370_x_at	-0.25196302608525084
PRG-3	-0.2519603359489314
ALOX5AP	-0.25180423644336036
PCDH11X	-0.2517936372181541
ANXA2P2	-0.2517761711141545
ARFRP1	-0.25171238153142234
DCAMKL1	-0.2516078920277621
212999_x_at	-0.25132384124688595
TUBB8-pending /// TUBB4Q	-0.2510432833039221
KRT6E /// KRT6A /// KRT6C	-0.25104135956969503
MRPL35	-0.2508728132428743
HPN	-0.25074422381171707
215736_at	-0.25048117791840097
RASL11B	-0.2503113342367868
KLK1	-0.2502795746739718
TUBD1	-0.25003508692553006
EGR1	-0.2500104773137645
ZDHHC17	-0.24998952216451328
ATP5H	-0.24996464908323293
C14orf154	-0.24992799403740798
DKFZP434B168	-0.2499170126906986
DUSP12	-0.2498586107126233
ITGA9	-0.24981935841855907
POLR3B	-0.24980069830381238
ATF4	-0.249770463914726
217175_at	-0.249718786264867
H2AFV	-0.24970435958149154
CDT6	-0.24967683822669542
222271_at	-0.24961172326507572
EXTL1	-0.2495819938952108
PAK7	-0.2494977123720095
LYRIC	-0.24949002228231013
TMEM5	-0.24943330606513225
203808_at	-0.24940788345588952
DUT	-0.249325656701439
QRSL1	-0.24916865263286897
SLCO4A1	-0.24911130030429912
TAS2R8	-0.24906368167075837
MGC5242	-0.2490594790228113
216386_at	-0.24904954499035606
HSPC023	-0.2489967914868685
CCL25	-0.24893098481125775
COL1A2	-0.24878637068591541
IFI35	-0.24875925367138138
EIF2AK3	-0.24875762554489944
FLJ22494	-0.24865866816917515
TULP1	-0.24864500526762354
222096_x_at	-0.24843190275449964
INPP1	-0.248412215576138
CXorf2	-0.24841123857982264
DPF3	-0.24832750272722748
216165_at	-0.24832236880044115
216193_at	-0.24831519488895293
POLR3G	-0.24822959150515292
EMR1	-0.24822589607239418
GPX1	-0.2482186869576193
PARVB	-0.24806326522397315
C11orf1	-0.24796677033827827
PPAT	-0.2478714021041487
PIGN	-0.2477096176082758
C6orf61	-0.24770615178717603
HAVCR1	-0.24770260563554414
TAS2R13	-0.24766102809898816
SNX4	-0.2476349663057976
SART2	-0.24759414403306104
DKFZp667M2411	-0.2475807563557884
CHRFAM7A /// CHRNA7	-0.24756976711442227
LOC376745	-0.24751652338140953
CXCL3	-0.24749273726540166
GEMIN7	-0.24728108435088897
217178_at	-0.24724080435974427
EFNA2	-0.2472363586613625
DLEU2	-0.24721197834869513
CLNS1A	-0.24712281456799493
RPL27A	-0.24711772726832204
FLJ10637	-0.24711208875237142
COL5A3	-0.246789724499333
217671_at	-0.24672486532137458
FLNB	-0.246577349406013
ACLY	-0.24656710900152312
CHIC2	-0.2464322445259392
EHHADH	-0.2462532877299682
GMFB	-0.24612959216930314
CYP4B1	-0.2461100446589513
MYL6	-0.24606853643677837
REL	-0.24602001488044486
TYMS	-0.24589227057150673
217374_x_at	-0.2457475646103422
ORMDL2	-0.24572828409804126
DBC1	-0.24568364275684426
TM7SF3	-0.24560954856095138
C17orf31	-0.24558925707814308
222202_at	-0.24554000852213195
GPR12	-0.24546307625478503
RIOK3	-0.24544825988841523
MOCS1	-0.24541892230397036
C21orf6	-0.24532227027073844
TXNDC9	-0.24530540072785617
ZBTB20	-0.24530095043314734
STMN3	-0.24527794716232276
C12orf14	-0.24523485347565183
GAN	-0.24517200968575686
215904_at	-0.2451680481639955
LSM2	-0.24500572805237875
KIAA1660	-0.24491126529079973
C1orf20	-0.2448921393499357
HLA-DRB4	-0.2448401018338819
POU1F1	-0.24477263063281945
EMR3	-0.24465934566510453
CSTB	-0.24463340996482186
FLJ14154	-0.24458608212167768
HIF1AN	-0.2445191918233683
NCBP2	-0.24451045050335513
SH3BGRL3	-0.2444696522555488
RAD1	-0.2444475081867403
NDUFB5	-0.24416092656198005
PRSS22	-0.24398851134580965
LZTR1	-0.24389085192720683
EXT2	-0.2437591570377659
FLJ20152	-0.2437337977304447
MGC4825	-0.24357129817242132
FLJ11342	-0.2435288270009689
SSRP1	-0.24351397457782128
221589_s_at	-0.2434472553424618
RAB3-GAP150	-0.2433488063344639
RUSC1	-0.24333567550203755
215128_at	-0.24331149647497047
MAB21L1	-0.24308271318786925
RABGAP1L	-0.2429694278391433
ISCU	-0.2428205407987072
PFDN2	-0.24271519916129425
C20orf45	-0.24264718348186676
PTPLA	-0.2426408924468128
PSD3	-0.24258090209252145
ASTN	-0.242566567428188
FLJ20211	-0.24244864253292117
217409_at	-0.24216294741943528
ARD1	-0.24200673559531252
C20orf27	-0.2418512637623674
SAG	-0.24153418934349177
HKE2	-0.24150506328580063
PRRX1 /// BA108L7.2	-0.2414166000576653
MAGEB2	-0.24125640427336392
WASF1	-0.2411834767357504
GATA3	-0.2411778034196861
TRAF5	-0.24115320817144661
RAB28	-0.24090028481177206
SREBF1	-0.24081478858158464
FLJ20772	-0.2408064518261727
NKX2-5	-0.2407565065318268
PHC3	-0.24073623374378508
HBXAP	-0.24072890461551594
SDF2	-0.24054922463305975
C6orf11	-0.24050121785585382
CABIN1	-0.24046524598338623
AHR	-0.24038301872746712
FLJ22662	-0.24029682557425447
SULF1	-0.2402963192159028
SSP411	-0.24019419308051831
RPH3AL	-0.2400820389087901
DUSP21	-0.23990937128900341
STX1A	-0.23988419658697455
MCTS1	-0.23984808516999515
C11orf10	-0.23974952246420322
OR10J1	-0.23963399879365788
GHSR	-0.2396201912973005
IL1R1	-0.2395961388680705
220572_at	-0.2395067600805769
PCK1	-0.23948455184849704
CGI-63	-0.23947380944587088
DOCK5	-0.23946759691485686
GRIN2A	-0.2394493133232164
KIAA1731	-0.23909741882006175
GSK3A	-0.23904620208457508
221878_at	-0.23892302047563255
NLGN4X	-0.23887696339155987
CCNC	-0.23887642525642785
MRPL20	-0.23883092895792893
FRAG1	-0.2387894995844599
C4orf10	-0.2387836659429269
CAMKK2	-0.23875981462013482
Cep164	-0.23874397542421777
CYP3A7	-0.238719804601095
AMY2A	-0.23861442127784094
RPL30	-0.23844558441398248
C12orf5	-0.23838877059652624
222038_s_at	-0.23821401410773013
LOC57821	-0.23819788146470394
MGC57820	-0.23804548913960533
DIPA	-0.23800919908919602
KIAA0226	-0.23799051447624056
FDPS	-0.2378010962664126
C15orf19	-0.23750235382361506
BC008967	-0.2374532210646797
BRP44L	-0.23744152923736855
TMEM14A	-0.23730380770356949
KIAA1086	-0.2372388083885336
RPL26	-0.23713117341771642
222354_at	-0.23711265518074992
ID2	-0.2370643441227451
ASH1L	-0.23706281767070053
LOC153561	-0.23700200676959465
SSX1	-0.23697751131849495
FLJ13576	-0.2369705067654821
FLJ13909	-0.23694101888557223
TTC1	-0.23693352022507624
MRPS11	-0.2368904543543546
FLJ10379	-0.2368858084112931
NUFIP1	-0.23674938864004524
POFUT2	-0.23666577652695883
TSNAX	-0.2366293671122269
214137_at	-0.2365600918082693
PCDHB6	-0.23652355676086595
ST18	-0.2364936588502869
RIN1	-0.23646449289649601
210915_x_at	-0.23641109826821696
RPL10A	-0.2363407445931221
NY-REN-7	-0.23622051170061417
FLJ20647	-0.23621519498725588
AFP	-0.23610585593715153
GSTZ1	-0.236068614735033
PPP2R4	-0.23598668947212886
222303_at	-0.2358384966992494
MOS	-0.235833610961437
DKFZP434P211	-0.2358290500182964
204124_at	-0.23568364337377082
PLEC1	-0.23562533369818764
MGC3162	-0.23555155443593223
FUT3	-0.2355465469906667
CD34	-0.235512581179425
PARP4	-0.23542436349813153
AKIP	-0.23524413571924377
HMGB1	-0.23518495292368605
TNA	-0.23509897378322026
CPT2	-0.23499982330401817
216670_at	-0.23498798459727016
USP3	-0.23496146264086276
DRE1	-0.2349467309633075
FLJ14001	-0.23487717691288448
FLJ22639	-0.23484844620368292
ARIH2	-0.23479773934169007
TEAD4	-0.2346949180058794
SLC7A4	-0.23469247070503685
FLJ20186	-0.23446175357145432
SLCO4C1	-0.23442527967974094
IQCC	-0.23438208001086272
AOX1	-0.2343522754684928
ARL1	-0.23429437399994563
ARSA	-0.23423663252497087
TAX1BP1	-0.23409926853226512
HSPC163	-0.23406522022296722
215441_at	-0.23405661870590763
TPS1	-0.2340143115944449
FAM49A	-0.2339397760231566
GLTSCR1	-0.2338763113887334
BTBD5	-0.23387111737427718
216747_at	-0.23379472638500523
MYBPC3	-0.23378679373976638
MTCH1	-0.23348297893080697
209670_at	-0.23347831068193903
POU3F1	-0.23347233084641877
FLJ11712	-0.23339527899602053
KLHL7	-0.23311142466086462
COX6A1	-0.23305649347082777
MRPS15	-0.2330377849066332
CMKOR1	-0.23301066471629545
PRDX2	-0.23296344197203497
WSB2	-0.23294010044860716
CREB5	-0.23290680081496204
GTF2H5	-0.2329013667196395
217625_x_at	-0.23269804769738409
NGFRAP1	-0.23268859898654096
APG12L	-0.23268050734852125
PCBP4	-0.23267059874849388
216140_at	-0.2322784333003501
217054_at	-0.23217640690972483
PKIG	-0.2321452113499332
TIPARP	-0.23207808495947718
UBA52	-0.2318674239800181
C9orf82	-0.23152384411155663
HXMA	-0.2314650567906397
GAA	-0.23145078419130957
213401_s_at	-0.23120529147688257
KIAA0962	-0.23109234364578485
C20orf10	-0.23095421089242826
CTBP2	-0.2308576321463539
UPK1A	-0.2307720552540624
RABAC1	-0.23074469746323967
NOX5	-0.2307163780067472
FLJ21839	-0.23066716940915202
ATRX	-0.23062760007254587
ARNTL	-0.23057963424776035
CNDP2	-0.23052701553807733
217107_at	-0.23046397234093552
C14orf133	-0.2303918019219765
RPL14	-0.23034960673081964
217379_at	-0.23031540503968354
FNTA	-0.23025624564607008
DKFZp547H025	-0.2301032582266569
ARPP-19	-0.2300371735799043
VAMP1	-0.22999296565525862
FBXL15	-0.229799448362152
SFMBT1	-0.22977287957722084
217346_at	-0.22973364690732145
DCX	-0.22972251679310712
CAMK4	-0.2296507327665977
HOOK1	-0.2296447485487683
LONP	-0.22962081207745286
FLJ20232	-0.22959492674009008
STAMBP	-0.22951355990591077
215818_at	-0.2294309272708124
217602_at	-0.22942323052695354
KRT18	-0.22934012119404787
RASSF1	-0.22928469695831824
SEDLP /// SEDL	-0.229177905122508
NDUFAB1	-0.2291328125108086
FGF5	-0.22912265934595166
HELZ	-0.22900167381430278
SKIL	-0.22895459858120693
B3GAT1	-0.22873854194967147
FIGF	-0.22863308756958334
APOC1	-0.2285439733402795
CNAP1	-0.2284787477995072
DOCK4	-0.22843091758823247
GCM2	-0.2284246021485528
PITPNC1	-0.22838996234147887
213573_at	-0.2283863792738695
BLP2	-0.22831352362422938
WBSCR23	-0.228261813329639
SNCA	-0.2282510498605003
IGFALS	-0.22811612388119856
PTOP	-0.22808507686415486
213985_s_at	-0.228067274407949
LOC83468	-0.2280261309552284
ZFP36	-0.22787329781096702
GOLGA4	-0.22779845161743884
PPP5C	-0.22756000051337189
BMI1	-0.22751430360938152
RGS14	-0.22751178477648915
202254_at	-0.22750460691992358
FLJ12681	-0.22749887363577018
BAALC	-0.22739714945128525
HLA-DRB3	-0.22738386427125565
DDX11	-0.2273161561740983
KIAA0514	-0.2273129834448316
DLST	-0.22717038749625423
IF	-0.2271381864111961
CD209	-0.22700274196304368
AMD1	-0.2268957106757687
FLJ35725	-0.2267202662376913
TMSB4X	-0.22648400061737245
D2S448	-0.22647997776826717
IL1RL1	-0.22644414668749735
COL3A1	-0.22639184928937028
TOR3A	-0.22633130097188256
SCT	-0.2262817082219013
DECR1	-0.22618967911116264
CISH	-0.22618806877928524
GAPDS	-0.22618779392279836
INS	-0.2260784795373062
GALNT3	-0.22607124626187236
NOLC1	-0.22593502285925504
ABCB4	-0.22588246588065047
PPIF	-0.22584485938156726
RNMT	-0.22584396844354154
